account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A007034,C04474,BR008,Current,2024-08-29,609502175.07,Active
A007035,C06548,BR047,Current,2025-04-27,6328826.17,Active
A007036,C04768,BR044,Current,2023-06-11,65999241.54,Active
A007037,C04554,BR049,Credit,2026-06-03,68472072.62,Active
A007038,C02575,BR020,Savings,2026-04-30,46657711.88,Active
A007039,C01113,BR012,Current,2026-08-26,12390854.85,Active
A007040,C05345,BR036,Savings,2026-06-23,40886684.99,Active
A007041,C08372,BR047,Savings,2024-12-29,9501895.12,Active
A007042,C02394,BR024,Current,2024-09-16,10128396.72,Active
A007043,C03893,BR009,Savings,2025-11-19,514449007.27,Active
A007044,C07418,BR050,Current,2024-02-26,52592186.63,Active
A007045,C01250,BR018,Credit,2026-06-30,12662292.69,Active
A007046,C06598,BR022,Savings,2020-07-10,1930609.8,Active
A007047,C08653,BR028,Current,2025-09-23,4291788.21,Active
A007048,C07912,BR021,Current,2023-09-21,444212210.32,Active
A007049,C03056,BR046,Savings,2025-09-17,4609933.26,Active
A007050,C06881,BR046,Credit,2025-01-19,175122003.41,Active
A007051,C03239,BR046,Savings,2023-09-09,15148836.97,Active
A007052,C02497,BR004,Savings,2023-03-30,49325409.69,Active
A007053,C01937,BR022,Current,2024-01-31,11070341.21,Closed
A007054,C06472,BR021,Savings,2024-02-04,5907385.54,Inactive
A007055,C08860,BR019,Current,2025-05-27,4520878.92,Inactive
A007056,C09786,BR045,Savings,2025-06-21,7895576.37,Active
A007057,C05032,BR038,Current,2025-02-24,6376906.22,Active
A007058,C09874,BR016,Savings,2026-01-29,111125788.26,Active
A007059,C08554,BR036,Savings,2022-02-02,39066746.44,Active
A007060,C08924,BR047,Current,2026-08-16,11206665.33,Active
A007061,C00103,BR020,Savings,2025-01-08,9310563.15,Active
A007062,C08236,BR025,Savings,2022-09-24,10769156.84,Active
A007063,C06031,BR023,Credit,2026-01-25,6181126.37,Active
A007064,C01097,BR047,Savings,2025-10-10,32456713.45,Active
A007065,C05734,BR029,Current,2020-06-02,25283158.89,Active
A007066,C05838,BR047,Current,2024-04-14,5178075.36,Active
A007067,C02386,BR023,Current,2024-08-15,55348137.37,Active
A007068,C03029,BR031,Current,2026-05-08,201461103.13,Closed
A007069,C01845,BR038,Current,2025-10-30,1425820.48,Active
A007070,C04340,BR029,Savings,2023-01-21,9378357.59,Active
A007071,C07566,BR009,Savings,2025-06-25,4202663.84,Inactive
A007072,C00234,BR006,Savings,2024-08-07,15731076.54,Active
A007073,C05894,BR027,Credit,2024-09-19,14430835.58,Inactive
A007074,C04434,BR046,Current,2022-12-18,15685844.97,Active
A007075,C09577,BR038,Savings,2025-10-21,14519162.64,Active
A007076,C03707,BR040,Savings,2025-12-09,11132646.94,Active
A007077,C00140,BR003,Current,2025-02-21,4680164.71,Active
A007078,C01864,BR045,Current,2026-02-09,14130377.94,Active
A007079,C03860,BR049,Current,2026-04-25,163248543.64,Closed
A007080,C05148,BR038,Current,2025-11-04,64006757.78,Active
A007081,C07205,BR004,Current,2025-01-31,12399512.28,Active
A007082,C02329,BR024,Savings,2023-01-27,13522598.45,Active
A007083,C08042,BR007,Current,2024-12-23,22385019.09,Active
A007084,C00786,BR041,Savings,2024-03-11,49533214.7,Active
A007085,C06990,BR009,Current,2025-11-24,10165634.98,Active
A007086,C09392,BR044,Credit,2025-11-08,609143704.62,Active
A007087,C09649,BR023,Savings,2022-05-12,7766307.21,Active
A007088,C05539,BR008,Savings,2025-10-04,19529563.48,Active
A007089,C03277,BR045,Savings,2023-01-19,32607213.68,Inactive
A007090,C08926,BR009,Savings,2026-04-12,32408612.65,Active
A007091,C06953,BR025,Savings,2024-07-19,9854561.29,Active
A007092,C08964,BR040,Savings,2025-05-18,156080953.03,Active
A007093,C05997,BR044,Current,2020-06-14,24556563.86,Closed
A007094,C06333,BR032,Savings,2021-02-20,801664400.25,Active
A007095,C02798,BR004,Current,2025-12-28,29571229.68,Active
A007096,C08394,BR049,Savings,2020-12-22,266413691.58,Active
A007097,C00938,BR042,Current,2019-08-03,87130092.67,Active
A007098,C03505,BR036,Savings,2024-02-11,88046371.82,Active
A007099,C06958,BR013,Current,2026-04-01,9421839.73,Active
A007100,C04844,BR048,Savings,2023-04-07,11967242.23,Active
A007101,C07218,BR038,Current,2024-07-31,240470194.12,Active
A007102,C01957,BR005,Current,2021-10-23,139588813.11,Active
A007103,C08979,BR025,Savings,2025-01-04,10455226.0,Active
A007104,C00472,BR025,Savings,2023-01-30,36133709.03,Active
A007105,C05504,BR034,Savings,2022-05-30,23442009.7,Active
A007106,C04027,BR039,Current,2026-08-09,39724308.76,Active
A007107,C06036,BR037,Current,2020-05-23,13406659.12,Active
A007108,C04885,BR038,Savings,2024-03-20,8065723.74,Active
A007109,C00028,BR027,Current,2022-08-21,17389335.54,Active
A007110,C04410,BR036,Current,2024-09-19,8027374.45,Active
A007111,C00632,BR020,Current,2022-10-19,84278879.68,Active
A007112,C05286,BR011,Current,2021-05-26,12063756.18,Active
A007113,C04607,BR037,Savings,2024-03-05,309870525.56,Active
A007114,C03269,BR014,Savings,2025-12-07,77385738.38,Active
A007115,C09013,BR047,Savings,2024-07-22,11242059.08,Active
A007116,C02696,BR002,Savings,2023-06-22,3191540.55,Active
A007117,C09921,BR009,Savings,2023-01-02,33808461.69,Active
A007118,C09162,BR022,Current,2022-08-15,161999907.77,Inactive
A007119,C00529,BR016,Current,2021-12-17,3079902.87,Active
A007120,C07411,BR033,Savings,2026-03-28,8561971.71,Closed
A007121,C05996,BR015,Savings,2024-02-18,21257263.45,Active
A007122,C03558,BR047,Savings,2025-02-12,22814876.7,Active
A007123,C03242,BR020,Current,2024-08-10,14943421.81,Active
A007124,C09658,BR049,Credit,2023-12-15,81004474.99,Closed
A007125,C02795,BR028,Savings,2025-09-17,7079334.48,Active
A007126,C08899,BR025,Credit,2022-01-08,2199370.6,Active
A007127,C01824,BR004,Savings,2026-03-01,77297070.39,Active
A007128,C04847,BR004,Savings,2022-11-04,6911014.06,Active
A007129,C09963,BR023,Current,2021-05-25,17274902.98,Active
A007130,C04484,BR023,Current,2021-05-28,71581240.66,Active
A007131,C03815,BR018,Savings,2025-09-29,30747486.25,Active
A007132,C09125,BR049,Savings,2025-12-24,16444120.09,Active
A007133,C01161,BR016,Savings,2024-04-06,16959072.88,Active
A007134,C05268,BR002,Savings,2019-03-18,1823204.38,Active
A007135,C03444,BR020,Savings,2026-06-18,179695166.61,Inactive
A007136,C01907,BR037,Current,2025-03-12,27214682.85,Active
A007137,C00430,BR005,Savings,2026-08-27,25324815.91,Active
A007138,C09036,BR002,Savings,2023-08-21,7005726.89,Active
A007139,C02310,BR004,Current,2023-12-28,4244514.04,Active
A007140,C06932,BR050,Current,2026-03-14,16598521.85,Active
A007141,C03821,BR018,Current,2022-04-13,1466136.87,Active
A007142,C02317,BR011,Savings,2024-11-09,5984129.01,Inactive
A007143,C01612,BR007,Savings,2023-05-14,61324476.97,Active
A007144,C04983,BR029,Current,2024-05-31,1112079558.41,Active
A007145,C08620,BR029,Savings,2025-01-17,22150270.05,Active
A007146,C01858,BR044,Credit,2023-01-04,99202384.85,Active
A007147,C07469,BR036,Credit,2025-10-08,20428011.78,Active
A007148,C05343,BR050,Current,2023-11-10,8293867.71,Active
A007149,C08111,BR026,Savings,2022-06-15,11845112.35,Active
A007150,C06241,BR044,Savings,2024-09-17,8436092.28,Active
A007151,C03184,BR047,Current,2026-08-24,11334549.43,Active
A007152,C03096,BR020,Credit,2021-10-18,198637932.27,Active
A007153,C01824,BR004,Current,2026-07-01,9723948.42,Active
A007154,C01608,BR015,Savings,2023-12-06,11419230.92,Active
A007155,C02556,BR006,Savings,2021-06-02,27103834.99,Inactive
A007156,C02609,BR011,Current,2026-08-30,4818533.49,Active
A007157,C07342,BR028,Savings,2021-05-23,7659039.15,Active
A007158,C00565,BR033,Savings,2021-10-29,8313428.77,Active
A007159,C06399,BR015,Current,2023-12-03,15682162.47,Active
A007160,C06066,BR029,Current,2024-01-20,62837572.79,Inactive
A007161,C07587,BR005,Savings,2024-02-16,64243978.41,Active
A007162,C06580,BR002,Current,2021-06-19,50230823.07,Active
A007163,C04499,BR044,Savings,2023-05-17,6368640.3,Active
A007164,C01541,BR049,Current,2026-05-16,24419073.81,Active
A007165,C04963,BR021,Current,2022-05-31,11447906.86,Active
A007166,C04526,BR042,Savings,2025-11-28,24612769.29,Active
A007167,C07213,BR047,Savings,2022-10-20,6164138.19,Active
A007168,C02306,BR029,Savings,2026-03-02,8809727.2,Active
A007169,C01437,BR002,Current,2026-06-11,12567370.08,Closed
A007170,C07296,BR038,Savings,2025-03-29,73150554.58,Closed
A007171,C06271,BR019,Current,2024-08-08,27427473.18,Active
A007172,C01412,BR038,Savings,2020-07-07,59185118.4,Active
A007173,C09084,BR028,Savings,2025-04-14,134928661.39,Active
A007174,C03951,BR009,Savings,2025-05-29,20246975.17,Active
A007175,C05847,BR046,Savings,2025-09-22,74234559.83,Active
A007176,C07325,BR030,Current,2026-07-25,7007711.35,Active
A007177,C00775,BR031,Current,2025-09-11,135889128.35,Active
A007178,C04825,BR018,Savings,2024-07-29,7149055.34,Active
A007179,C05422,BR031,Savings,2026-02-14,14746796.86,Closed
A007180,C04829,BR029,Savings,2025-03-21,14366481.89,Active
A007181,C04912,BR040,Savings,2023-03-15,12709809.37,Active
A007182,C07048,BR007,Current,2025-07-01,10985699.95,Active
A007183,C03480,BR008,Savings,2026-08-18,7770922.2,Active
A007184,C09276,BR011,Savings,2024-10-22,4114433.06,Active
A007185,C03227,BR034,Savings,2023-02-16,213724958.48,Active
A007186,C06593,BR023,Current,2025-04-21,56702608.2,Active
A007187,C04145,BR034,Savings,2024-08-18,13538812.02,Active
A007188,C02064,BR002,Savings,2019-06-17,72825594.48,Active
A007189,C02108,BR040,Savings,2026-07-03,36036548.91,Active
A007190,C05614,BR016,Savings,2025-12-26,70429032.97,Active
A007191,C06982,BR047,Savings,2024-10-10,89471472.23,Active
A007192,C09938,BR009,Savings,2023-04-17,13229485.21,Active
A007193,C01491,BR039,Credit,2025-11-17,6106077.55,Active
A007194,C00911,BR027,Savings,2025-09-17,4726473.87,Active
A007195,C00181,BR035,Savings,2026-07-27,3628684.76,Active
A007196,C07406,BR011,Savings,2025-01-05,7935721.16,Active
A007197,C06980,BR007,Current,2025-07-10,18512168.57,Active
A007198,C00525,BR045,Current,2026-08-19,35556186.52,Active
A007199,C03630,BR004,Current,2026-07-13,107575616.06,Active
A007200,C00355,BR005,Savings,2025-12-11,12264854.19,Active
A007201,C08858,BR030,Savings,2026-05-13,850173408.85,Active
A007202,C08205,BR031,Savings,2026-03-01,6366980.51,Active
A007203,C08710,BR024,Credit,2026-05-03,7783961.17,Closed
A007204,C03199,BR021,Savings,2024-10-12,20663551.24,Closed
A007205,C06136,BR038,Savings,2025-01-03,27869507.14,Active
A007206,C04448,BR036,Savings,2022-03-30,7844221.7,Inactive
A007207,C03373,BR034,Savings,2025-07-26,15189534.82,Active
A007208,C08934,BR029,Current,2018-07-28,33451991.5,Inactive
A007209,C00908,BR040,Savings,2025-04-14,44913158.11,Active
A007210,C08010,BR029,Current,2021-06-25,14654289.92,Active
A007211,C04403,BR047,Savings,2025-08-06,20398067.18,Active
A007212,C00777,BR007,Current,2021-03-18,42492664.56,Active
A007213,C06772,BR047,Savings,2023-09-30,259923660.59,Active
A007214,C03070,BR038,Savings,2023-05-25,13133021.1,Active
A007215,C01272,BR038,Savings,2025-08-15,15995031.82,Active
A007216,C01336,BR032,Savings,2026-04-23,10832682.73,Active
A007217,C02017,BR046,Savings,2026-05-01,185211966.41,Active
A007218,C04190,BR028,Savings,2026-07-18,17596945.57,Active
A007219,C09915,BR021,Savings,2025-06-23,136275808.92,Active
A007220,C01702,BR038,Savings,2022-08-06,19909892.39,Active
A007221,C04570,BR037,Current,2019-08-04,68562111.14,Active
A007222,C03725,BR027,Savings,2022-03-03,31551623.64,Active
A007223,C04817,BR049,Current,2026-01-14,19772718.95,Active
A007224,C05349,BR034,Savings,2026-05-25,40826904.66,Active
A007225,C05241,BR005,Savings,2023-07-15,6798357.88,Active
A007226,C05969,BR014,Savings,2025-08-27,16896585.91,Active
A007227,C01730,BR022,Savings,2026-05-20,723354540.71,Active
A007228,C09701,BR038,Savings,2025-11-29,55678085.97,Active
A007229,C05254,BR048,Savings,2025-02-21,84450231.83,Active
A007230,C08416,BR001,Current,2026-01-06,15311100.38,Active
A007231,C07190,BR011,Savings,2021-08-28,22192809.3,Active
A007232,C02587,BR046,Savings,2024-03-15,443398299.7,Active
A007233,C07675,BR032,Savings,2026-06-13,33633139.82,Active
A007234,C00363,BR040,Current,2025-10-09,25342361.99,Active
A007235,C05221,BR022,Savings,2025-02-20,159100011.5,Active
A007236,C08728,BR003,Savings,2025-04-30,155415131.35,Active
A007237,C03059,BR033,Savings,2023-06-24,99558462.46,Active
A007238,C03336,BR045,Current,2024-05-09,33130507.7,Active
A007239,C03338,BR011,Savings,2026-04-21,392551287.25,Active
A007240,C02630,BR040,Savings,2026-05-10,4244838.38,Active
A007241,C00593,BR004,Savings,2019-09-16,151440986.68,Inactive
A007242,C05265,BR016,Savings,2026-07-25,26082455.51,Active
A007243,C08889,BR020,Savings,2023-10-26,11349051.0,Active
A007244,C02726,BR003,Savings,2024-05-12,16484425.79,Active
A007245,C07964,BR031,Savings,2025-12-10,35176724.65,Active
A007246,C06509,BR049,Savings,2026-08-28,5733252.31,Active
A007247,C03826,BR044,Savings,2026-04-25,10768832.44,Active
A007248,C00719,BR007,Current,2024-06-13,55479615.52,Active
A007249,C06463,BR023,Current,2022-03-31,19932911.91,Active
A007250,C08634,BR044,Savings,2024-02-22,27836851.7,Active
A007251,C06781,BR018,Savings,2021-01-22,4589799.02,Active
A007252,C03372,BR022,Current,2025-06-21,14933710.6,Closed
A007253,C03053,BR026,Savings,2023-10-04,30069563.61,Active
A007254,C06751,BR038,Current,2023-05-15,3401515.41,Active
A007255,C06962,BR017,Current,2026-04-21,14246855.96,Active
A007256,C02782,BR006,Current,2026-07-09,5671324.27,Active
A007257,C00394,BR019,Savings,2022-07-08,8978175.41,Active
A007258,C07037,BR013,Savings,2026-04-03,13853008.4,Active
A007259,C06693,BR034,Savings,2024-01-24,45706361.8,Active
A007260,C04131,BR049,Savings,2026-06-11,62361384.49,Active
A007261,C01131,BR044,Current,2023-10-08,7864010.44,Active
A007262,C02981,BR036,Current,2026-02-25,455113478.36,Active
A007263,C04941,BR038,Savings,2023-07-06,6515617.68,Active
A007264,C06873,BR035,Credit,2024-02-08,6039097.49,Active
A007265,C02901,BR047,Current,2026-06-05,50214987.45,Inactive
A007266,C04517,BR038,Savings,2021-03-20,283749201.45,Active
A007267,C05800,BR007,Current,2026-08-14,9340868.76,Active
A007268,C06045,BR040,Current,2024-06-17,35231267.48,Active
A007269,C08584,BR001,Savings,2026-07-21,102642794.43,Active
A007270,C02098,BR032,Savings,2022-09-24,4840340.98,Active
A007271,C04636,BR037,Current,2026-04-10,7138799.94,Active
A007272,C06552,BR013,Savings,2024-02-01,51879827.81,Inactive
A007273,C04465,BR047,Savings,2020-12-17,4790401.24,Active
A007274,C08463,BR037,Savings,2024-02-20,93023269.5,Active
A007275,C02552,BR003,Savings,2026-02-14,9496852.81,Active
A007276,C06932,BR003,Savings,2026-05-31,53127895.33,Active
A007277,C07569,BR022,Savings,2021-04-18,11747015.0,Active
A007278,C09099,BR019,Credit,2025-11-02,140044348.68,Active
A007279,C05983,BR050,Savings,2019-07-13,45790503.08,Active
A007280,C05323,BR011,Credit,2025-12-24,45604812.82,Active
A007281,C02994,BR045,Savings,2024-01-10,9398572.13,Inactive
A007282,C01851,BR023,Current,2026-08-18,7554472.12,Active
A007283,C06843,BR019,Savings,2026-05-19,14056439.15,Active
A007284,C09668,BR030,Savings,2026-04-10,5299786.33,Active
A007285,C05248,BR015,Savings,2026-03-29,18164361.98,Active
A007286,C01653,BR038,Savings,2026-08-11,7778883.97,Active
A007287,C01128,BR038,Savings,2024-08-22,35666719.24,Active
A007288,C02951,BR038,Savings,2022-11-07,9506352.58,Active
A007289,C08507,BR047,Current,2026-04-17,3721932.51,Active
A007290,C08810,BR038,Savings,2025-01-20,46006469.23,Active
A007291,C09977,BR023,Savings,2022-01-14,17370000.41,Active
A007292,C04425,BR014,Savings,2025-03-03,81648304.85,Active
A007293,C08746,BR019,Credit,2022-05-30,36001695.3,Active
A007294,C00755,BR030,Current,2022-11-12,147249759.06,Active
A007295,C01708,BR038,Savings,2026-05-21,8154479.16,Active
A007296,C00592,BR038,Savings,2026-08-16,58392035.99,Active
A007297,C09602,BR034,Savings,2023-09-20,6157593.29,Active
A007298,C05519,BR043,Savings,2018-06-06,4648239.55,Inactive
A007299,C08852,BR018,Current,2025-12-23,23829498.1,Active
A007300,C06294,BR026,Savings,2026-07-15,20528160.97,Active
A007301,C03041,BR005,Current,2018-05-13,643290572.69,Active
A007302,C03278,BR028,Current,2020-11-03,41818321.39,Active
A007303,C00249,BR038,Savings,2026-07-07,137573592.36,Active
A007304,C04028,BR038,Savings,2024-05-25,29928696.88,Active
A007305,C01029,BR046,Savings,2025-07-02,2845336.09,Active
A007306,C03116,BR045,Savings,2025-06-04,11733664.38,Active
A007307,C01801,BR009,Credit,2025-01-22,32450355.45,Inactive
A007308,C03901,BR022,Savings,2019-04-21,5891338.45,Active
A007309,C07361,BR007,Current,2025-07-04,16141398.5,Active
A007310,C04623,BR031,Current,2026-05-21,22728547.96,Active
A007311,C06103,BR026,Current,2026-08-16,109073730.52,Active
A007312,C07546,BR030,Credit,2025-08-24,20147641.76,Inactive
A007313,C00136,BR003,Current,2024-11-29,24220039.68,Active
A007314,C01135,BR029,Savings,2024-11-27,404450061.06,Active
A007315,C03075,BR046,Current,2023-06-25,4653909.58,Active
A007316,C00433,BR003,Savings,2026-06-24,22502234.82,Active
A007317,C09904,BR030,Savings,2024-12-08,18837460.17,Active
A007318,C05741,BR033,Current,2025-11-28,4703239.09,Active
A007319,C00064,BR033,Credit,2025-04-30,45233518.42,Active
A007320,C07328,BR049,Savings,2021-12-11,22991402.94,Active
A007321,C06278,BR036,Savings,2025-11-24,4971748.28,Active
A007322,C00914,BR030,Savings,2021-05-02,7801141.51,Inactive
A007323,C09609,BR006,Current,2026-03-29,9552554.14,Active
A007324,C06152,BR033,Current,2024-07-28,9547119.16,Active
A007325,C07213,BR020,Current,2026-04-17,18963012.14,Closed
A007326,C02161,BR027,Savings,2024-04-22,6868658.38,Closed
A007327,C04106,BR009,Savings,2019-12-13,36986744.76,Active
A007328,C03961,BR002,Savings,2026-04-11,34629051.28,Active
A007329,C05974,BR008,Savings,2025-02-21,24618644.17,Active
A007330,C07217,BR049,Credit,2025-09-19,82516302.3,Active
A007331,C08417,BR040,Savings,2025-12-28,31753666.95,Active
A007332,C07832,BR038,Savings,2026-07-23,12028658.64,Active
A007333,C08674,BR044,Savings,2024-06-17,8401910.43,Active
A007334,C09747,BR037,Current,2026-05-20,38866702.9,Active
A007335,C00331,BR014,Current,2026-08-09,19338238.53,Active
A007336,C08657,BR037,Savings,2025-02-12,49560110.49,Active
A007337,C02755,BR012,Current,2025-06-13,250570235.1,Inactive
A007338,C08975,BR047,Savings,2019-12-01,8322043.3,Active
A007339,C08783,BR018,Credit,2022-11-17,75625239.87,Active
A007340,C00570,BR011,Savings,2023-09-12,15049261.96,Active
A007341,C02597,BR023,Savings,2024-03-13,17017925.85,Active
A007342,C07312,BR001,Current,2024-05-28,26709663.78,Closed
A007343,C07859,BR033,Credit,2019-01-11,5673245.85,Inactive
A007344,C09053,BR020,Savings,2022-09-12,36063743.09,Active
A007345,C04387,BR032,Savings,2026-08-23,9223672.68,Active
A007346,C05472,BR034,Savings,2026-05-23,64849112.81,Active
A007347,C02871,BR033,Credit,2026-01-22,64274663.88,Active
A007348,C08215,BR019,Credit,2024-06-16,165401300.45,Active
A007349,C07466,BR018,Current,2025-09-21,13933109.03,Active
A007350,C08530,BR047,Credit,2022-04-25,35143282.18,Active
A007351,C00974,BR044,Savings,2025-03-02,11859917.93,Active
A007352,C09720,BR043,Current,2025-07-03,2954778.83,Active
A007353,C05044,BR002,Savings,2026-05-27,24258274.12,Active
A007354,C01403,BR049,Current,2025-06-15,99593541.94,Active
A007355,C02847,BR043,Savings,2023-01-02,6789573.19,Active
A007356,C03172,BR040,Savings,2026-07-23,79111289.88,Inactive
A007357,C00609,BR032,Savings,2023-11-05,28595003.08,Active
A007358,C09939,BR008,Savings,2022-01-11,2788797.75,Active
A007359,C02261,BR048,Savings,2024-08-02,5415466.29,Active
