loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,loan_start_date,loan_term_months,outstanding_balance,payment_status,risk_level
L002505,C04116,BR038,Personal,149001275.47,16.55,2025-07-03,12,89589897.29,Current,Medium
L002506,C04454,BR030,Mortgage,3522790857.55,7.38,2026-01-04,240,2992355407.72,Late,Medium
L002507,C08500,BR038,Auto,316921676.68,10.34,2024-02-03,72,49578888.58,Current,Medium
L002508,C02690,BR018,Personal,93072003.46,11.7,2024-09-16,36,64100448.4,Late,Medium
L002509,C05491,BR003,Personal,81154924.35,12.0,2024-05-14,60,11854271.32,Current,High
L002510,C08158,BR005,Auto,781351794.52,11.35,2025-03-01,48,453089009.67,Current,Low
L002511,C07662,BR006,Mortgage,775595345.08,7.83,2025-08-09,180,585909566.98,Default,High
L002512,C09963,BR018,Mortgage,544628945.9,8.02,2023-10-10,180,254337833.85,Late,Medium
L002513,C06340,BR007,Auto,171764686.97,8.67,2026-03-09,60,113701806.07,Late,High
L002514,C05621,BR047,Mortgage,2887332322.67,6.57,2026-07-03,300,2166188136.13,Default,High
L002515,C00183,BR005,Personal,86083103.65,12.2,2026-06-30,60,21442016.1,Current,Medium
L002516,C09804,BR001,Business,836011625.63,13.12,2024-12-14,24,88873362.98,Current,Low
L002517,C04319,BR028,Personal,119389216.21,12.26,2023-02-12,24,70867680.19,Current,Low
L002518,C01694,BR038,Personal,70456652.84,15.53,2025-08-05,12,42156526.29,Late,High
L002519,C01108,BR013,Business,1095429722.06,13.98,2026-05-19,12,173117754.72,Current,Low
L002520,C00008,BR030,Personal,144832880.21,11.74,2023-12-02,48,45949161.36,Current,Low
L002521,C09039,BR050,Business,2255826953.37,13.28,2025-09-09,36,1578966886.86,Late,Medium
L002522,C04774,BR018,Auto,323022211.24,8.0,2025-06-03,60,135872530.44,Current,Low
L002523,C02458,BR014,Personal,108110969.41,15.45,2025-12-27,24,17255223.41,Current,Low
L002524,C09202,BR035,Auto,372399692.28,9.48,2025-12-20,72,74096396.58,Current,Low
L002525,C09634,BR039,Personal,202563840.42,16.72,2026-06-27,60,50204834.24,Current,Medium
L002526,C06114,BR045,Auto,439098496.8,9.92,2023-07-02,36,57705645.2,Current,Low
L002527,C01218,BR025,Mortgage,378967475.32,9.13,2022-11-24,240,316324515.8,Late,Medium
L002528,C08633,BR014,Mortgage,737684948.84,7.56,2026-05-17,180,94452481.17,Current,Low
L002529,C08459,BR038,Auto,156494316.96,7.57,2026-08-18,36,17976053.32,Current,Low
L002530,C09016,BR028,Mortgage,622829970.14,6.85,2022-09-01,300,198650350.64,Current,Medium
L002531,C02486,BR028,Business,2758979525.38,11.65,2025-03-31,24,387004666.05,Current,Low
L002532,C04146,BR017,Mortgage,1610901826.84,7.94,2025-11-12,120,770873769.37,Current,High
L002533,C00838,BR007,Mortgage,340499082.96,6.91,2026-08-28,120,64266949.82,Current,Low
L002534,C03801,BR014,Business,348684594.65,14.43,2026-08-06,60,268014343.76,Current,Medium
L002535,C00068,BR022,Mortgage,6317896516.12,6.21,2023-03-30,120,4156876088.8,Default,High
L002536,C08433,BR008,Personal,36756749.41,16.9,2026-06-05,12,14052574.92,Current,Medium
L002537,C03739,BR015,Business,374742154.6,9.6,2025-07-23,60,190960431.96,Current,Medium
L002538,C02903,BR013,Mortgage,550209539.96,9.07,2024-12-28,120,308290405.0,Current,Medium
L002539,C05542,BR002,Personal,171346337.29,14.36,2024-12-31,48,108370852.25,Late,Medium
L002540,C02410,BR037,Personal,149818047.0,13.24,2024-05-18,36,53368304.98,Current,Medium
L002541,C06050,BR032,Mortgage,678575393.59,9.4,2023-07-12,300,395143926.76,Late,High
L002542,C04441,BR024,Personal,153016340.01,16.21,2026-05-13,36,66408192.04,Current,Low
L002543,C08781,BR022,Personal,416474243.97,16.02,2026-07-07,24,99595576.63,Current,Low
L002544,C01595,BR023,Business,1391976041.78,10.61,2022-11-21,84,726909074.61,Current,Low
L002545,C04107,BR011,Personal,24400125.11,12.33,2020-08-26,36,11075359.52,Current,Low
L002546,C04859,BR014,Mortgage,637805713.3,6.9,2024-01-08,180,332263210.78,Current,Low
L002547,C03885,BR028,Mortgage,1142329880.77,9.75,2026-04-05,120,830791617.88,Default,High
L002548,C03702,BR047,Mortgage,5658011787.6,9.4,2024-04-26,300,3068474903.19,Current,Medium
L002549,C01455,BR027,Personal,326653315.76,10.79,2024-11-01,48,269320874.97,Late,Medium
L002550,C04025,BR010,Business,1814766770.9,8.93,2025-10-24,24,1097516738.56,Current,Low
L002551,C00826,BR034,Mortgage,1430078849.8,9.86,2026-08-24,180,909287611.17,Current,Low
L002552,C03660,BR013,Personal,107139220.65,16.85,2023-04-22,48,54074646.05,Current,Low
L002553,C03364,BR001,Auto,293397343.99,8.95,2021-01-22,60,159360458.78,Current,Low
L002554,C05404,BR002,Auto,155947146.38,7.34,2026-06-26,60,89418215.14,Current,Low
L002555,C08511,BR038,Mortgage,6560837576.17,9.51,2023-01-27,300,4018464880.25,Current,Low
L002556,C04785,BR005,Personal,153416120.7,15.88,2026-07-26,36,40789393.64,Current,Low
L002557,C09915,BR029,Personal,484476792.98,14.74,2026-06-20,60,254150569.64,Current,Medium
L002558,C05937,BR009,Auto,71398655.14,11.85,2023-11-17,60,52669031.82,Current,Low
L002559,C05044,BR002,Auto,149081778.07,7.94,2022-04-27,72,90861888.24,Late,High
L002560,C08937,BR022,Mortgage,1441059477.95,5.55,2024-08-04,240,404573688.39,Current,Medium
L002561,C02645,BR007,Mortgage,640880499.3,7.91,2026-05-08,120,133937112.47,Current,Low
L002562,C09732,BR013,Mortgage,537058979.09,6.23,2025-04-13,300,279559144.62,Current,Medium
L002563,C01600,BR027,Mortgage,7601645545.1,8.43,2025-04-16,180,6147723831.72,Late,High
L002564,C03648,BR046,Personal,65957475.46,12.11,2021-01-14,12,43113060.98,Current,Low
L002565,C05302,BR015,Personal,136688203.18,10.09,2022-10-14,36,35310684.41,Current,Medium
L002566,C06849,BR041,Auto,371890577.17,7.61,2026-02-07,72,117317605.55,Current,Low
L002567,C09155,BR022,Mortgage,367286167.24,5.53,2023-02-11,300,213166024.14,Current,Low
L002568,C02941,BR023,Auto,245473840.39,11.74,2025-08-02,60,132603166.63,Current,High
L002569,C01556,BR034,Mortgage,296698844.62,9.86,2022-12-28,300,114019374.26,Current,High
L002570,C07398,BR048,Auto,103793405.81,8.12,2024-04-19,72,48815660.99,Current,Low
L002571,C04449,BR032,Business,272598728.7,10.83,2025-08-06,12,113517526.88,Late,High
L002572,C01543,BR039,Personal,179535852.32,13.55,2023-06-02,48,102317704.48,Current,Low
L002573,C09504,BR029,Business,7476642722.32,8.45,2022-03-08,36,962411920.37,Current,Low
L002574,C05721,BR008,Personal,309462195.84,12.99,2021-11-30,12,163671878.01,Current,Low
L002575,C05244,BR002,Mortgage,1340680971.03,7.38,2024-09-26,300,560345425.58,Current,Medium
L002576,C02395,BR032,Personal,74961621.5,14.79,2026-03-01,48,25270251.39,Current,Medium
L002577,C05895,BR013,Personal,62798883.81,17.31,2025-04-27,24,12804045.29,Current,Medium
L002578,C07828,BR002,Business,234576210.03,10.4,2023-10-28,36,138528438.8,Current,Medium
L002579,C00447,BR037,Auto,913868361.59,7.29,2026-07-24,36,612433440.7,Current,Low
L002580,C07359,BR013,Auto,231538581.81,10.07,2022-11-12,48,114598788.73,Current,Medium
L002581,C04044,BR042,Mortgage,706345760.64,8.19,2026-04-16,300,170296641.95,Current,High
L002582,C00673,BR034,Business,616646051.95,10.23,2026-03-06,36,446326336.07,Default,Medium
L002583,C08492,BR041,Mortgage,4637520185.29,10.02,2024-10-16,120,961047643.84,Current,Low
L002584,C02946,BR020,Personal,123338800.54,13.37,2026-01-05,12,45856074.23,Current,Medium
L002585,C09230,BR032,Personal,630582443.48,12.17,2021-09-23,36,375871453.22,Current,High
L002586,C02189,BR027,Mortgage,1743872934.34,9.52,2023-09-21,120,268737236.06,Current,Medium
L002587,C09829,BR033,Business,255772202.0,9.38,2022-03-19,36,169848238.95,Late,Medium
L002588,C03526,BR020,Auto,155383254.69,8.38,2021-11-27,60,110424105.31,Current,Low
L002589,C09189,BR018,Business,3709127920.75,12.09,2020-07-13,24,1884120256.74,Current,Medium
L002590,C02877,BR041,Personal,75276666.06,13.46,2026-01-03,36,25795675.77,Current,High
L002591,C09245,BR049,Mortgage,520315642.28,10.37,2024-05-19,180,160955029.35,Current,Medium
L002592,C09131,BR009,Personal,57057925.43,16.58,2025-03-21,12,35603225.69,Current,Medium
L002593,C09404,BR037,Auto,368633083.51,9.86,2026-05-17,72,166043153.47,Current,Medium
L002594,C04443,BR035,Personal,84537859.55,17.9,2026-08-23,36,46274764.44,Current,Low
L002595,C00828,BR021,Personal,455322407.84,11.83,2024-06-22,48,221081603.79,Current,Low
L002596,C01850,BR011,Personal,1440724729.31,15.92,2024-10-31,24,184463030.25,Current,Medium
L002597,C04508,BR020,Personal,147358936.09,17.0,2021-06-15,60,73459216.92,Current,Low
L002598,C01674,BR010,Personal,236341995.68,12.8,2026-07-31,12,66747571.12,Current,Low
L002599,C04600,BR042,Mortgage,569849657.17,8.68,2020-06-07,120,412877408.76,Late,High
L002600,C07271,BR019,Business,574059192.68,14.46,2026-06-19,24,307729242.51,Current,Medium
L002601,C05429,BR010,Auto,151647477.59,9.96,2026-04-08,36,18701953.95,Current,Low
L002602,C07371,BR017,Mortgage,1107238844.74,10.19,2025-10-18,300,614056776.87,Late,Medium
L002603,C05731,BR004,Personal,72450261.57,14.63,2020-08-20,48,24211832.11,Current,Low
L002604,C03049,BR050,Mortgage,482244071.89,9.97,2023-07-04,300,352947803.31,Late,High
L002605,C08938,BR021,Mortgage,1209197105.83,6.12,2021-07-27,240,592561892.85,Current,Medium
L002606,C00055,BR047,Mortgage,342839420.55,8.65,2023-08-22,180,111552387.37,Current,Low
L002607,C02150,BR012,Personal,46541286.48,11.59,2025-01-27,48,27229345.71,Current,Medium
L002608,C09393,BR004,Personal,278085961.85,15.46,2025-06-30,36,214329205.01,Current,Low
L002609,C00429,BR036,Business,348736004.65,14.88,2025-02-15,24,67595111.25,Current,High
L002610,C02490,BR025,Personal,228196037.71,16.35,2026-01-06,48,116412666.88,Current,Low
L002611,C02722,BR036,Personal,58875038.88,11.92,2023-09-24,12,40722612.32,Current,Low
L002612,C07705,BR049,Auto,808946045.65,7.31,2022-01-18,48,581602673.58,Late,High
L002613,C02598,BR035,Mortgage,566390009.4,6.59,2025-10-06,240,227513550.05,Late,High
L002614,C00652,BR017,Mortgage,1036650081.76,6.93,2026-07-14,300,675780437.57,Current,Low
L002615,C04307,BR037,Auto,722334542.63,10.01,2025-04-09,60,278681896.57,Current,Low
L002616,C02676,BR022,Business,439100824.6,8.36,2026-05-20,60,198863364.71,Current,Medium
L002617,C01670,BR026,Mortgage,1006670559.12,10.47,2024-09-09,240,782593994.34,Current,High
L002618,C08426,BR008,Business,431902758.4,12.29,2026-05-21,24,281473642.77,Current,Medium
L002619,C01407,BR031,Mortgage,1749409996.84,7.34,2026-05-31,240,1255999988.59,Current,High
L002620,C08947,BR027,Mortgage,767843732.17,6.54,2021-06-21,180,463568670.31,Current,Low
L002621,C03964,BR035,Auto,779861033.43,10.03,2026-02-28,36,168967078.83,Current,High
L002622,C06156,BR031,Personal,246374064.46,10.01,2025-01-14,36,135169029.7,Current,Low
L002623,C02329,BR003,Business,255495919.96,9.98,2024-10-17,24,140523004.99,Late,Medium
L002624,C09434,BR008,Auto,487541740.79,9.78,2024-10-02,48,347104305.76,Current,Low
L002625,C02956,BR022,Mortgage,604440955.56,9.69,2021-04-05,300,434153244.62,Current,Low
L002626,C06410,BR046,Auto,548053414.31,7.83,2026-08-19,48,220192447.02,Current,Low
L002627,C03978,BR040,Business,2779384210.46,13.91,2026-08-24,60,1007013845.65,Current,Medium
L002628,C01263,BR038,Auto,319707923.27,9.93,2026-05-11,72,234449810.85,Current,Low
L002629,C05809,BR008,Mortgage,1124476692.43,6.63,2024-09-01,240,370342562.68,Current,Medium
L002630,C05587,BR039,Personal,412651368.49,13.57,2025-05-17,60,47810727.7,Current,Low
L002631,C03131,BR035,Business,451417198.3,11.5,2023-11-15,24,264295530.46,Late,Medium
L002632,C08642,BR045,Auto,121099984.62,8.52,2025-09-26,36,69121671.55,Current,Low
L002633,C07952,BR010,Mortgage,2367939160.47,9.99,2022-09-08,240,1961659487.36,Late,High
L002634,C06979,BR017,Auto,365796246.41,11.64,2026-03-06,72,208944103.65,Current,Low
L002635,C01019,BR023,Mortgage,633018529.1,6.89,2022-07-17,240,409968090.0,Current,High
L002636,C02042,BR027,Personal,47507900.71,15.96,2026-08-05,36,11654762.73,Current,Low
L002637,C02846,BR011,Auto,108292619.83,9.16,2020-11-11,48,17158094.69,Current,Low
L002638,C04136,BR044,Personal,193445820.39,17.68,2026-05-02,24,70577939.74,Current,Medium
L002639,C06401,BR015,Auto,337383654.12,9.04,2026-07-26,36,189249527.56,Current,Low
L002640,C01124,BR039,Mortgage,1321738414.64,6.54,2026-01-16,300,873205201.0,Late,High
L002641,C06671,BR034,Personal,34856405.27,13.26,2024-11-10,60,24386920.13,Current,Low
L002642,C08743,BR022,Business,213035998.0,9.32,2025-02-03,84,43606128.4,Current,Low
L002643,C01976,BR021,Auto,138308207.08,11.65,2025-07-28,48,66047513.57,Late,Medium
L002644,C09176,BR020,Business,649625197.82,12.0,2022-09-25,12,410597899.7,Late,High
L002645,C03842,BR043,Auto,165321435.61,10.69,2024-10-02,60,123689230.22,Current,Low
L002646,C07805,BR047,Mortgage,483352126.67,7.0,2024-05-22,120,441667942.47,Default,High
L002647,C00658,BR011,Personal,34436155.75,15.78,2022-06-18,36,28978751.19,Late,Low
L002648,C04936,BR017,Personal,123811713.47,17.48,2025-08-29,48,94529105.72,Current,Low
L002649,C07401,BR036,Auto,219443301.14,11.08,2024-04-12,60,26236245.74,Current,Low
L002650,C09492,BR001,Business,976476789.54,9.42,2026-04-30,12,663746095.01,Current,Medium
L002651,C04952,BR006,Mortgage,799425638.45,6.3,2024-08-05,180,544981555.09,Current,High
L002652,C04857,BR028,Personal,443623476.15,16.02,2026-05-16,36,73538507.42,Current,Low
L002653,C09438,BR038,Mortgage,6235580748.83,6.72,2021-10-26,120,4604542076.11,Current,Medium
L002654,C09448,BR022,Auto,233729214.02,12.04,2024-09-19,36,176576582.73,Default,High
L002655,C00907,BR038,Auto,351471133.86,10.58,2024-11-18,72,231695290.63,Current,Low
L002656,C05137,BR025,Personal,126222727.39,16.44,2025-11-09,12,38910399.92,Current,Low
L002657,C02357,BR048,Business,310496657.22,12.65,2023-04-23,84,201038544.13,Late,Low
L002658,C05434,BR050,Personal,342796140.37,15.88,2025-11-25,60,224266683.25,Current,Low
L002659,C05087,BR038,Personal,243253587.56,16.16,2022-08-27,24,119753775.02,Current,Low
L002660,C03814,BR037,Personal,250183520.19,10.86,2025-12-15,12,115537188.34,Current,Low
L002661,C00237,BR041,Personal,277564297.32,15.0,2026-06-19,48,65808402.43,Current,Low
L002662,C06778,BR047,Business,560028590.39,12.77,2024-11-26,24,93486003.52,Current,Low
L002663,C01748,BR029,Mortgage,1594177947.85,6.33,2020-06-02,120,1227421622.15,Late,High
L002664,C02555,BR022,Business,536805292.85,8.0,2022-11-27,12,202906667.65,Current,Medium
L002665,C07514,BR005,Mortgage,834118955.74,6.15,2026-01-12,180,519639670.48,Current,Low
L002666,C03918,BR010,Mortgage,566003329.24,9.47,2024-01-20,180,219268569.11,Current,Medium
L002667,C06620,BR023,Business,780556898.05,7.54,2026-07-14,12,370271618.19,Late,Medium
L002668,C04908,BR039,Mortgage,673796745.07,6.25,2021-08-20,180,442087062.85,Current,High
L002669,C05733,BR028,Mortgage,436727624.54,5.59,2026-08-16,240,238655391.05,Current,Medium
L002670,C05996,BR020,Business,346174945.06,14.73,2024-06-26,60,174795349.26,Current,Medium
L002671,C02727,BR034,Personal,130043332.58,14.93,2025-11-20,24,25961241.0,Current,Low
L002672,C07454,BR025,Auto,318233414.99,9.59,2021-01-27,60,166279879.81,Current,Low
L002673,C08629,BR019,Auto,159480483.32,9.25,2026-01-17,36,22758523.29,Current,Low
L002674,C02350,BR027,Mortgage,412321861.59,8.07,2022-08-09,180,261861184.47,Current,Medium
L002675,C07265,BR038,Mortgage,4773751339.85,8.85,2025-07-03,180,3562141952.48,Default,High
L002676,C06828,BR026,Auto,178029255.11,12.28,2022-09-08,72,125275080.42,Current,Medium
L002677,C02435,BR003,Auto,160616617.22,8.98,2026-04-06,36,92730507.6,Current,Medium
L002678,C08064,BR038,Auto,210754210.85,12.16,2023-07-05,36,45477566.94,Current,Medium
L002679,C09384,BR038,Personal,286317006.04,17.6,2023-08-05,24,66576376.68,Current,High
L002680,C05646,BR038,Auto,363129517.35,7.52,2026-07-04,60,153034628.92,Current,Low
L002681,C07313,BR023,Mortgage,815797009.17,5.55,2023-10-21,240,773727474.7,Default,Medium
L002682,C00106,BR029,Business,948040349.5,13.36,2025-02-17,24,697909153.81,Current,Medium
L002683,C06194,BR038,Auto,135612227.0,8.42,2026-03-13,60,108436970.75,Current,Low
L002684,C03015,BR015,Personal,49543474.42,15.65,2026-03-29,60,13515629.04,Current,Low
L002685,C08539,BR049,Mortgage,2210258761.01,6.63,2020-12-17,180,1662153124.49,Current,Low
L002686,C02307,BR007,Personal,417853585.98,13.13,2025-09-08,60,218592963.53,Late,Low
L002687,C00716,BR038,Mortgage,710090852.41,6.54,2023-03-03,240,273968691.68,Current,Medium
L002688,C00862,BR049,Personal,135511790.58,12.0,2023-11-19,48,39978669.92,Current,Low
L002689,C03829,BR038,Personal,38578110.62,15.93,2023-05-14,24,25225865.95,Current,Medium
L002690,C08143,BR033,Mortgage,350174187.27,5.67,2023-01-03,120,129700421.0,Current,Low
L002691,C06073,BR011,Personal,146439232.61,11.63,2025-08-14,12,108670930.62,Current,Low
L002692,C00650,BR002,Mortgage,7654839152.56,8.48,2020-05-02,240,4425980726.11,Late,High
L002693,C00956,BR038,Personal,119484262.56,17.53,2022-07-04,36,88433534.27,Current,High
L002694,C08333,BR041,Auto,142024878.61,9.47,2025-02-13,36,96346031.87,Current,Low
L002695,C07964,BR031,Business,644313728.39,11.87,2025-03-10,24,269901993.48,Late,Medium
L002696,C03311,BR033,Auto,2035631324.42,8.93,2025-11-25,72,481871516.1,Current,Low
L002697,C07434,BR023,Personal,229398903.04,11.43,2021-09-10,12,45429763.15,Current,Low
L002698,C05252,BR047,Mortgage,300966739.63,8.45,2026-07-07,180,98669047.52,Current,Low
L002699,C03025,BR006,Auto,210418990.14,7.57,2026-08-08,60,174321335.12,Late,Low
L002700,C09571,BR022,Mortgage,599993375.05,9.03,2026-06-21,240,436656128.76,Current,High
L002701,C08469,BR008,Personal,4128719263.96,14.42,2025-11-15,48,1725499904.21,Current,Low
L002702,C00675,BR045,Mortgage,723741849.91,8.91,2025-06-10,120,239574789.47,Current,Medium
L002703,C08304,BR009,Auto,383441957.58,10.89,2022-10-06,36,157277461.2,Current,Medium
L002704,C00708,BR037,Auto,147447734.45,8.59,2025-12-10,48,82246976.46,Current,Low
L002705,C00621,BR025,Personal,152981201.98,12.2,2024-11-02,24,92890380.11,Current,Medium
L002706,C05417,BR007,Personal,187626017.04,12.28,2020-12-01,60,99089495.48,Current,Low
L002707,C03796,BR045,Auto,181408763.8,8.73,2023-05-13,48,144564149.65,Current,Low
L002708,C03557,BR007,Personal,146230862.83,10.87,2021-12-05,60,116350315.08,Current,Low
L002709,C07509,BR021,Mortgage,1573752135.12,9.96,2023-11-15,240,807184977.0,Current,Low
L002710,C03731,BR047,Personal,140086462.29,17.87,2021-12-23,60,58343324.85,Late,Low
L002711,C06872,BR006,Personal,52942560.78,11.45,2025-08-22,36,39028157.29,Current,Low
L002712,C04119,BR001,Mortgage,448680353.46,6.85,2025-01-29,300,118072999.25,Current,Medium
L002713,C05997,BR011,Mortgage,451324209.6,10.11,2025-04-03,120,72593585.71,Current,Medium
L002714,C00922,BR037,Mortgage,776578835.36,10.2,2024-10-08,300,242218378.33,Current,Low
L002715,C03638,BR006,Business,710672436.38,8.23,2026-01-24,60,199523237.84,Current,Low
L002716,C04804,BR038,Mortgage,422577006.38,7.91,2025-09-16,180,119972020.11,Current,Low
L002717,C07248,BR049,Auto,101046554.04,9.83,2026-06-22,48,21884850.18,Current,Low
L002718,C01226,BR014,Auto,154452836.83,10.21,2026-01-28,60,104250021.27,Current,Low
L002719,C03350,BR009,Personal,139629398.38,13.78,2023-08-24,24,56625945.44,Current,Low
L002720,C07647,BR044,Mortgage,458706581.08,9.33,2023-02-28,240,242084223.9,Current,Low
L002721,C04962,BR010,Mortgage,859884034.96,7.36,2022-06-06,120,390140859.18,Current,Medium
L002722,C08923,BR047,Personal,126915073.56,14.91,2021-07-09,36,81670791.37,Current,Low
L002723,C07008,BR001,Mortgage,662703312.94,8.69,2024-04-15,240,510801468.59,Current,High
L002724,C09258,BR001,Mortgage,1214811156.8,6.89,2024-04-04,240,223304460.1,Current,Low
L002725,C09735,BR031,Business,330239953.59,12.27,2026-08-28,60,134733837.42,Current,Medium
L002726,C06687,BR037,Mortgage,1125415446.5,10.39,2023-07-24,240,484184361.86,Late,High
L002727,C03340,BR029,Personal,152785554.65,17.16,2025-04-05,24,83244628.38,Late,High
L002728,C01730,BR037,Personal,725361074.76,15.52,2026-08-14,24,236125068.69,Current,Low
L002729,C09676,BR030,Auto,383215953.66,7.7,2024-09-01,36,70191634.6,Current,Low
